resource_id,state,service_area,city,resource_name,category,population_served,phone_primary,phone_secondary,text_contact,website,address,services,eligibility_and_intake,cost_notes,mat_notes,certification_or_authority,availability_note,last_verified,source_url
DE013,Delaware,Statewide,,Delaware DMV Identification Card,Identification and documents,,(302) 744-2500,,,https://dmv.de.gov/DriverServices/drivers_license/index.shtml,,"State identification card requirements, fees, renewals, replacements, and DMV locations.",Gather required identity and residency documents and apply at DMV.,,,Delaware Division of Motor Vehicles,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dmv.de.gov/DriverServices/drivers_license/index.shtml
DE014,Delaware,Statewide,Newark,Food Bank of Delaware,Food and basic needs,,(302) 292-1305,(302) 424-3301,,https://www.fbd.org/get-help/,"222 Lake Drive, Newark, DE 19702","Food pantry locator, mobile pantries, SNAP assistance, workforce training, and nutrition programs.",Call or use the Get Help page.,,,Feeding America member,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://www.fbd.org/get-help/
DE015,Delaware,New Castle County,Wilmington,Redemption Addiction Treatment Center,Private PHP and IOP,Adults seeking private addiction and co-occurring treatment,(302) 485-7278,,,https://redemptionaddictiontreatment.com/,"1819 Newport Road, Wilmington, DE 19804","Private PHP, IOP, outpatient treatment, dual-diagnosis care, and recovery support.",Call for assessment and insurance verification.,Commercial insurance and self-pay.,,Delaware licensed treatment provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://redemptionaddictiontreatment.com/
DE016,Delaware,Kent and Sussex Counties,Milford,Banyan Treatment Centers Delaware Outpatient,Private IOP treatment,Adults seeking addiction and co-occurring outpatient care,(302) 315-0002,,,https://www.banyantreatmentcenter.com/facilities/delaware/,"21 West Clarke Avenue, Milford, DE 19963","Private IOP, outpatient treatment, mental health support, and recovery services.",Call admissions for assessment and benefits verification.,Commercial insurance and self-pay.,,Private accredited treatment provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://www.banyantreatmentcenter.com/facilities/delaware/
DE017,Delaware,Sussex County,Georgetown,SUN Behavioral Delaware,Private PHP and IOP,"Adults and adolescents with mental health, substance use, or co-occurring needs",(302) 604-5600,,,https://sundelaware.com/,"21655 Biden Avenue, Georgetown, DE 19947","Private partial hospitalization, intensive outpatient, psychiatric care, and substance use treatment.",Call for assessment.,"Commercial insurance, Medicare, Medicaid, and self-pay may be accepted depending on program.",,Joint Commission accredited provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://sundelaware.com/
DE018,Delaware,Kent County,Dover,Dover Behavioral Health System Adult PHP and SUD IOP,PHP and IOP treatment,Adults with substance use or mental health needs,(302) 741-0140,,,https://doverbehavioral.com/,"725 Horsepond Road, Dover, DE 19901","Adult partial hospitalization, substance use IOP, psychiatric care, detox, and inpatient treatment.",Call for assessment and scheduling.,Insurance and self-pay. Publicly funded treatment may be available for eligible people.,,Delaware licensed behavioral health hospital,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://doverbehavioral.com/
DE019,Delaware,New Castle County,Wilmington,Rockford at the Orchards SUD IOP,IOP treatment,Adults seeking intensive outpatient substance use treatment,(302) 636-1110,,,https://rockfordcenter.com/,"5598 Kirkwood Highway, Wilmington, DE 19808",Substance use intensive outpatient and behavioral health services.,Call for assessment.,Insurance and self-pay.,,Delaware licensed provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://rockfordcenter.com/
DE020,Delaware,New Castle County,Wilmington,Northeast Treatment Center Delaware IOP,IOP and outpatient treatment,"Adults seeking addiction treatment, including people eligible for public funding",(302) 691-0140,,,https://netcenters.org/,"3315 Kirkwood Highway, Wilmington, DE 19808","Intensive outpatient, outpatient, withdrawal management, residential treatment, medication, and case management.",Call directly for assessment.,Public funding and insurance may be available.,Medication services available.,Delaware DSAMH contracted provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://netcenters.org/
DE021,Delaware,New Castle County,Bear,Aquila Bear Outpatient Treatment Program,Outpatient and medication treatment,Adults seeking outpatient addiction care,(302) 999-1106,,,https://aquilade.com/,"2950 Red Lion Road, Bear, DE 19701","Outpatient addiction treatment, counseling, medication, and connection to residential and recovery housing.",Call for assessment.,Insurance and public funding may be available.,Medication for opioid use disorder is available.,Delaware DSAMH contracted provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://aquilade.com/
DE022,Delaware,New Castle County,Newark,Brandywine Counseling Newark Outpatient,Outpatient and IOP treatment,Adults seeking addiction treatment and medication,(302) 454-3020,,,https://www.brandywinecounseling.com/,"24 Brookhill Drive, Newark, DE 19702","Outpatient and intensive services, counseling, medication, harm reduction, and case management.",Call for assessment.,Insurance and public funding may be available.,Medication for opioid use disorder is offered.,Delaware DSAMH contracted provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://www.brandywinecounseling.com/
DE023,Delaware,New Castle County,Newark,CORAS Wellness Newark Outpatient,Outpatient and IOP treatment,Adults seeking addiction and behavioral health treatment,(302) 577-9651,(833) 886-2277,,https://coraswellness.org/,"3304 Drummond Plaza, Newark, DE 19711","Outpatient addiction treatment, medication, mental health care, care coordination, and recovery support.",Call for assessment.,Insurance and public funding may be available.,Medication services available.,Delaware DSAMH contracted provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://coraswellness.org/
DE024,Delaware,New Castle County,Newark,Recovery Centers of America Newark Outpatient,Private PHP and IOP,Adults seeking private addiction treatment,(844) 242-7956,,,https://recoverycentersofamerica.com/locations/newark/,"Delaware outpatient location, Newark, DE","Private PHP, IOP, outpatient, family services, medication support, and aftercare.",Call for assessment and benefits verification.,Commercial insurance and self-pay.,,Private accredited addiction provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://recoverycentersofamerica.com/locations/newark/
DE025,Delaware,New Castle County,Bear,Aquila Bear Recovery Residence,Certified recovery residence,Men in recovery,(302) 357-7361,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Bear, DE, exact location private",Level 3 certified men's recovery residence.,Call for screening and vacancy.,Ask about fees and state funding.,,Delaware certified Level 3 recovery residence,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE026,Delaware,New Castle County,Newark,Aquila Newark Recovery Residences,Certified recovery residences,Men and women in recovery,(302) 357-7361,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Newark, DE, exact locations private",Level 2 recovery residences for men and women.,Call for screening and openings.,Ask about fees and funding.,,Delaware certified Level 2 recovery residences,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE027,Delaware,New Castle County,Middletown,Aquila Healing Place Recovery Residence,Certified women's recovery residence,Women in recovery,(302) 376-3045,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Middletown, DE, exact location private",Level 3 women's recovery residence.,Call for screening and vacancy.,,,Delaware certified Level 3 recovery residence,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE028,Delaware,New Castle County,Wilmington,Attack Addiction Richardson Park Recovery Residence,Certified men's recovery residence,Men in recovery,(302) 593-7335,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Wilmington, DE, exact location private",Level 3 men's recovery residence.,Call for screening and vacancy.,,,Delaware certified Level 3 recovery residence,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE029,Delaware,New Castle County,Wilmington,Attack Addiction Gilpin Recovery Residence,Certified women's recovery residence,Women in recovery,(302) 593-7335,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Wilmington, DE, exact location private",Level 3 women's recovery residence.,Call for screening and vacancy.,,,Delaware certified Level 3 recovery residence,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE030,Delaware,New Castle County,New Castle,Community Collaboration of Delaware Recovery Residences,Certified recovery residences,Men and women in recovery,(302) 364-3400,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"New Castle, DE, exact locations private",Multiple Level 2 and Level 3 residences for men and women.,Call for the appropriate house and vacancy.,,,Delaware certified recovery residence provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE031,Delaware,"Statewide, multiple counties",,Impact Life Recovery Residences,Certified recovery residences,"Men, women, and women with children in recovery",(302) 485-0702,,,https://impactlifetoday.org/,,"Multiple Level 3 recovery residences across Delaware, including family-oriented housing.","Call for population match, screening, and vacancy.",,,Delaware certified recovery residence provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://impactlifetoday.org/
DE032,Delaware,New Castle County,Wilmington,Limen House Men's Recovery Residences,Certified men's recovery residences,Men in recovery,(302) 571-1216,,,https://www.limenhouse.org/,"Wilmington, DE, exact residence locations private","Level 2 and Level 3 men's recovery housing, peer support, and recovery programming.",Call for screening and availability.,,,Delaware certified recovery residence provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://www.limenhouse.org/
DE033,Delaware,New Castle County,Wilmington,Limen House Women's Recovery Residences,Certified women's recovery residences,Women in recovery,(302) 655-1153,,,https://www.limenhouse.org/,"Wilmington, DE, exact residence locations private",Level 2 and Level 3 women's recovery housing and recovery support.,Call for screening and availability.,,,Delaware certified recovery residence provider,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://www.limenhouse.org/
DE034,Delaware,Sussex County,Georgetown,Hudson Health Corinthian Recovery Residences,Certified men's recovery residence,Men in recovery,(410) 219-9000 option 3,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Georgetown, DE, exact location private",Level 3 men's recovery residence.,Call for screening and vacancy.,,,Delaware certified Level 3 recovery residence,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE035,Delaware,Sussex County,Georgetown,Hudson Health Tau Recovery Residences,Certified women's recovery residence,Women in recovery,(410) 219-9000 option 3,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Georgetown, DE, exact location private",Level 3 women's recovery residence.,Call for screening and vacancy.,,,Delaware certified Level 3 recovery residence,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
DE036,Delaware,Kent County,Milford,Psychotherapeutic Services Madre House,Recovery housing for women with children,Women in recovery with children,(302) 538-4600,,,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/,"Milford, DE, exact locations private",Level 2 Mommy and Me recovery residences for women with children.,Call for screening and current opening.,,,Delaware certified recovery residences,"Call or check the linked page to confirm current hours, openings, insurance, and eligibility.",2026-08-03,https://dhss.delaware.gov/dsamh/division-of-substance-abuse-and-mental-health/publicly-funded-addiction-treatment-programs/
